Year,"Country of Asylum","Country of Origin","Country of Asylum ISO","Country of Origin ISO",Refugees
2020,Belarus,Yemen,BLR,YEM,28
2020,Brazil,Yemen,BRA,YEM,7
2020,"Bosnia and Herzegovina",Yemen,BIH,YEM,6
2020,Bulgaria,Yemen,BGR,YEM,15
2020,Canada,Yemen,CAN,YEM,1949
2020,Chad,Yemen,TCD,YEM,5
2020,China,Yemen,CHN,YEM,21
2020,Cameroon,Yemen,CMR,YEM,5
2020,Colombia,Yemen,COL,YEM,0
2020,Cuba,Yemen,CUB,YEM,15
2020,Cyprus,Yemen,CYP,YEM,27
2020,Czechia,Yemen,CZE,YEM,24
2020,Denmark,Yemen,DNK,YEM,7
2020,Djibouti,Yemen,DJI,YEM,5666
2020,Ecuador,Yemen,ECU,YEM,102
2020,Estonia,Yemen,EST,YEM,5
2020,Ethiopia,Yemen,ETH,YEM,2045
2020,Finland,Yemen,FIN,YEM,297
2020,France,Yemen,FRA,YEM,566
2020,"United Kingdom of Great Britain and Northern Ireland",Yemen,GBR,YEM,981
2020,Georgia,Yemen,GEO,YEM,40
2020,Germany,Yemen,DEU,YEM,3039
2020,Ghana,Yemen,GHA,YEM,7
2020,Greece,Yemen,GRC,YEM,853
2020,"China, Hong Kong SAR",Yemen,HKG,YEM,29
2020,Croatia,Yemen,HRV,YEM,7
2020,Hungary,Yemen,HUN,YEM,16
2020,Iceland,Yemen,ISL,YEM,9
2020,"Cote d'Ivoire",Yemen,CIV,YEM,5
2020,India,Yemen,IND,YEM,5
2020,Indonesia,Yemen,IDN,YEM,96
2020,Ireland,Yemen,IRL,YEM,20
2020,Iraq,Yemen,IRQ,YEM,0
2020,Italy,Yemen,ITA,YEM,0
2020,Jordan,Yemen,JOR,YEM,818
2020,Japan,Yemen,JPN,YEM,11
2020,Kenya,Yemen,KEN,YEM,85
2020,"Rep. of Korea",Yemen,KOR,YEM,795
2020,Kuwait,Yemen,KWT,YEM,6
2020,Libya,Yemen,LBY,YEM,0
2020,Lebanon,Yemen,LBN,YEM,25
2020,"Sri Lanka",Yemen,LKA,YEM,16
2020,Luxembourg,Yemen,LUX,YEM,20
2020,Madagascar,Yemen,MDG,YEM,20
2020,Mauritania,Yemen,MRT,YEM,36
2020,"Rep. of Moldova",Yemen,MDA,YEM,8
2020,Mexico,Yemen,MEX,YEM,15
2020,Malaysia,Yemen,MYS,YEM,232
2020,Montenegro,Yemen,MNE,YEM,7
2020,Morocco,Yemen,MAR,YEM,14
2020,Malta,Yemen,MLT,YEM,5
2020,"Netherlands (Kingdom of the)",Yemen,NLD,YEM,1392
2020,Niger,Yemen,NER,YEM,5
2020,Nigeria,Yemen,NGA,YEM,0
2020,Norway,Yemen,NOR,YEM,192
2020,"New Zealand",Yemen,NZL,YEM,8
2020,Pakistan,Yemen,PAK,YEM,137
2020,Peru,Yemen,PER,YEM,0
2020,Philippines,Yemen,PHL,YEM,30
2020,Poland,Yemen,POL,YEM,13
2020,Portugal,Yemen,PRT,YEM,9
2020,Qatar,Yemen,QAT,YEM,5
2020,Romania,Yemen,ROU,YEM,41
2020,"South Africa",Yemen,ZAF,YEM,5
2020,"Russian Federation",Yemen,RUS,YEM,88
2020,"Saudi Arabia",Yemen,SAU,YEM,26
2020,Somalia,Yemen,SOM,YEM,6371
2020,Spain,Yemen,ESP,YEM,316
2020,Sudan,Yemen,SDN,YEM,1551
2020,Slovakia,Yemen,SVK,YEM,21
2020,Slovenia,Yemen,SVN,YEM,6
2020,Sweden,Yemen,SWE,YEM,1822
2020,Switzerland,Yemen,CHE,YEM,341
2020,"Syrian Arab Rep.",Yemen,SYR,YEM,158
2020,"United Rep. of Tanzania",Yemen,TZA,YEM,9
2020,Thailand,Yemen,THA,YEM,37
2020,Tunisia,Yemen,TUN,YEM,11
2020,"United Arab Emirates",Yemen,ARE,YEM,6
2020,Uganda,Yemen,UGA,YEM,27
2020,Ukraine,Yemen,UKR,YEM,5
2020,"United States of America",Yemen,USA,YEM,705
2020,Yemen,Yemen,YEM,YEM,0
2021,Algeria,Yemen,DZA,YEM,267
2021,Egypt,Yemen,EGY,YEM,156
2021,Argentina,Yemen,ARG,YEM,21
2021,Armenia,Yemen,ARM,YEM,21
2021,Australia,Yemen,AUS,YEM,181
2021,Austria,Yemen,AUT,YEM,426
2021,Azerbaijan,Yemen,AZE,YEM,10
2021,Bahrain,Yemen,BHR,YEM,9
2021,Belgium,Yemen,BEL,YEM,257
2021,Benin,Yemen,BEN,YEM,17
2021,Belarus,Yemen,BLR,YEM,32
2021,Brazil,Yemen,BRA,YEM,9
2021,Bulgaria,Yemen,BGR,YEM,23
2021,Canada,Yemen,CAN,YEM,2127
2021,Chad,Yemen,TCD,YEM,5
2021,China,Yemen,CHN,YEM,31
2021,Cameroon,Yemen,CMR,YEM,5
2021,Colombia,Yemen,COL,YEM,0
2021,Cuba,Yemen,CUB,YEM,14
2021,Cyprus,Yemen,CYP,YEM,41
2021,Czechia,Yemen,CZE,YEM,24
2021,Denmark,Yemen,DNK,YEM,7
2021,Djibouti,Yemen,DJI,YEM,6232
2021,Ecuador,Yemen,ECU,YEM,117
2021,Estonia,Yemen,EST,YEM,5
2021,Ethiopia,Yemen,ETH,YEM,2373
2021,Finland,Yemen,FIN,YEM,311
2021,France,Yemen,FRA,YEM,921
2021,"United Kingdom of Great Britain and Northern Ireland",Yemen,GBR,YEM,1251
2021,Georgia,Yemen,GEO,YEM,55
2021,Germany,Yemen,DEU,YEM,3082
2021,Ghana,Yemen,GHA,YEM,13
2021,Greece,Yemen,GRC,YEM,933
2021,"China, Hong Kong SAR",Yemen,HKG,YEM,36
2021,Croatia,Yemen,HRV,YEM,7
2021,Hungary,Yemen,HUN,YEM,16
2021,Iceland,Yemen,ISL,YEM,12
2021,"Cote d'Ivoire",Yemen,CIV,YEM,5
2021,India,Yemen,IND,YEM,9
2021,Indonesia,Yemen,IDN,YEM,101
2021,Ireland,Yemen,IRL,YEM,27
2021,Iraq,Yemen,IRQ,YEM,0
2021,Italy,Yemen,ITA,YEM,0
2021,Jordan,Yemen,JOR,YEM,1024
2021,Japan,Yemen,JPN,YEM,15
2021,Kenya,Yemen,KEN,YEM,93
2021,Kyrgyzstan,Yemen,KGZ,YEM,0
2021,"Rep. of Korea",Yemen,KOR,YEM,813
2021,Kuwait,Yemen,KWT,YEM,9
2021,Libya,Yemen,LBY,YEM,12
2021,Lebanon,Yemen,LBN,YEM,34
2021,"Sri Lanka",Yemen,LKA,YEM,15
2021,Luxembourg,Yemen,LUX,YEM,30
2021,Madagascar,Yemen,MDG,YEM,14
2021,Mauritania,Yemen,MRT,YEM,45
2021,"Rep. of Moldova",Yemen,MDA,YEM,6
2021,Mexico,Yemen,MEX,YEM,24
2021,Malaysia,Yemen,MYS,YEM,321
2021,Montenegro,Yemen,MNE,YEM,7
2021,Morocco,Yemen,MAR,YEM,14
2021,Malta,Yemen,MLT,YEM,5
2021,Nepal,Yemen,NPL,YEM,0
2021,"Netherlands (Kingdom of the)",Yemen,NLD,YEM,1789
2021,Niger,Yemen,NER,YEM,5
2021,Nigeria,Yemen,NGA,YEM,0
2021,Norway,Yemen,NOR,YEM,201
2021,"New Zealand",Yemen,NZL,YEM,9
2021,Pakistan,Yemen,PAK,YEM,137
2021,Peru,Yemen,PER,YEM,0
2021,Philippines,Yemen,PHL,YEM,30
2021,Poland,Yemen,POL,YEM,22
2021,Portugal,Yemen,PRT,YEM,9
2021,Qatar,Yemen,QAT,YEM,5
2021,Romania,Yemen,ROU,YEM,65
2021,"South Africa",Yemen,ZAF,YEM,5
2021,"Russian Federation",Yemen,RUS,YEM,84
2021,"Saudi Arabia",Yemen,SAU,YEM,18
2021,Somalia,Yemen,SOM,YEM,8341
2021,Spain,Yemen,ESP,YEM,392
2021,Sudan,Yemen,SDN,YEM,1795
2021,Slovakia,Yemen,SVK,YEM,24
2021,Slovenia,Yemen,SVN,YEM,6
2021,Sweden,Yemen,SWE,YEM,1727
2021,Switzerland,Yemen,CHE,YEM,345
2021,"Syrian Arab Rep.",Yemen,SYR,YEM,161
2021,"United Rep. of Tanzania",Yemen,TZA,YEM,9
2021,Thailand,Yemen,THA,YEM,36
2021,Tunisia,Yemen,TUN,YEM,14
2021,"United Arab Emirates",Yemen,ARE,YEM,6
2021,Uganda,Yemen,UGA,YEM,26
2021,Ukraine,Yemen,UKR,YEM,5
2021,"United States of America",Yemen,USA,YEM,679
2021,Yemen,Yemen,YEM,YEM,0
2023,Algeria,Yemen,DZA,YEM,152
2023,Egypt,Yemen,EGY,YEM,179
2023,Argentina,Yemen,ARG,YEM,23
2023,Armenia,Yemen,ARM,YEM,27
2023,Australia,Yemen,AUS,YEM,174
2023,Austria,Yemen,AUT,YEM,654
2023,Azerbaijan,Yemen,AZE,YEM,11
2023,Bahrain,Yemen,BHR,YEM,9
2023,Belgium,Yemen,BEL,YEM,176
2023,Benin,Yemen,BEN,YEM,17
2023,Belarus,Yemen,BLR,YEM,22
2023,Brazil,Yemen,BRA,YEM,34
2023,Bulgaria,Yemen,BGR,YEM,46
2023,Canada,Yemen,CAN,YEM,787
2023,Chad,Yemen,TCD,YEM,5
2023,China,Yemen,CHN,YEM,33
2023,Cameroon,Yemen,CMR,YEM,5
2023,Comoros,Yemen,COM,YEM,5
2023,Cuba,Yemen,CUB,YEM,6
2023,Cyprus,Yemen,CYP,YEM,83
2023,Czechia,Yemen,CZE,YEM,19
2023,Denmark,Yemen,DNK,YEM,6
2023,Djibouti,Yemen,DJI,YEM,3420
2023,Ecuador,Yemen,ECU,YEM,105
2023,Estonia,Yemen,EST,YEM,9
2023,Ethiopia,Yemen,ETH,YEM,2434
2023,Finland,Yemen,FIN,YEM,366
2023,France,Yemen,FRA,YEM,1245
2023,Gambia,Yemen,GMB,YEM,5
2023,"United Kingdom of Great Britain and Northern Ireland",Yemen,GBR,YEM,2510
2023,Georgia,Yemen,GEO,YEM,68
2023,Germany,Yemen,DEU,YEM,4794
2023,Ghana,Yemen,GHA,YEM,22
2023,Greece,Yemen,GRC,YEM,2300
2023,"China, Hong Kong SAR",Yemen,HKG,YEM,45
2023,Croatia,Yemen,HRV,YEM,7
2023,Hungary,Yemen,HUN,YEM,17
2023,Iceland,Yemen,ISL,YEM,26
2023,"Cote d'Ivoire",Yemen,CIV,YEM,5
2023,India,Yemen,IND,YEM,468
2023,Indonesia,Yemen,IDN,YEM,119
2023,Ireland,Yemen,IRL,YEM,53
2023,Iraq,Yemen,IRQ,YEM,0
2023,Italy,Yemen,ITA,YEM,150
2023,Jordan,Yemen,JOR,YEM,2037
2023,Japan,Yemen,JPN,YEM,24
2023,Kenya,Yemen,KEN,YEM,100
2023,"Rep. of Korea",Yemen,KOR,YEM,837
2023,Kuwait,Yemen,KWT,YEM,6
2023,Libya,Yemen,LBY,YEM,7
2023,Lebanon,Yemen,LBN,YEM,28
2023,"Sri Lanka",Yemen,LKA,YEM,8
2023,Lithuania,Yemen,LTU,YEM,7
2023,Luxembourg,Yemen,LUX,YEM,37
2023,Latvia,Yemen,LVA,YEM,5
2023,Madagascar,Yemen,MDG,YEM,7
2023,Mauritania,Yemen,MRT,YEM,38
2023,"Rep. of Moldova",Yemen,MDA,YEM,5
2023,Mexico,Yemen,MEX,YEM,32
2023,Malaysia,Yemen,MYS,YEM,339
2023,Montenegro,Yemen,MNE,YEM,7
2023,Morocco,Yemen,MAR,YEM,16
2023,Malta,Yemen,MLT,YEM,5
2023,Nepal,Yemen,NPL,YEM,0
2023,"Netherlands (Kingdom of the)",Yemen,NLD,YEM,7347
2023,Niger,Yemen,NER,YEM,0
2023,Nigeria,Yemen,NGA,YEM,5
2023,Norway,Yemen,NOR,YEM,224
2023,"New Zealand",Yemen,NZL,YEM,11
2023,Pakistan,Yemen,PAK,YEM,138
2023,Peru,Yemen,PER,YEM,0
2023,Philippines,Yemen,PHL,YEM,52
2023,Poland,Yemen,POL,YEM,43
2023,Portugal,Yemen,PRT,YEM,13
2023,Qatar,Yemen,QAT,YEM,5
2023,Romania,Yemen,ROU,YEM,75
2023,"South Africa",Yemen,ZAF,YEM,5
2023,"Russian Federation",Yemen,RUS,YEM,58
2023,Rwanda,Yemen,RWA,YEM,5
2023,"Saudi Arabia",Yemen,SAU,YEM,22
2023,Somalia,Yemen,SOM,YEM,10995
2023,Spain,Yemen,ESP,YEM,560
2023,Sudan,Yemen,SDN,YEM,1234
2023,Slovakia,Yemen,SVK,YEM,25
2023,Slovenia,Yemen,SVN,YEM,6
2023,Sweden,Yemen,SWE,YEM,1593
2023,Switzerland,Yemen,CHE,YEM,354
2023,"Syrian Arab Rep.",Yemen,SYR,YEM,232
2023,"United Rep. of Tanzania",Yemen,TZA,YEM,13
2023,Thailand,Yemen,THA,YEM,27
2023,Tunisia,Yemen,TUN,YEM,23
2023,"United Arab Emirates",Yemen,ARE,YEM,12
2023,Uganda,Yemen,UGA,YEM,33
2023,Ukraine,Yemen,UKR,YEM,6
2023,"United States of America",Yemen,USA,YEM,742
2023,Yemen,Yemen,YEM,YEM,0
2022,Algeria,Yemen,DZA,YEM,293
2022,Egypt,Yemen,EGY,YEM,163
2022,Argentina,Yemen,ARG,YEM,22
2022,Armenia,Yemen,ARM,YEM,21
2022,Australia,Yemen,AUS,YEM,247
2022,Austria,Yemen,AUT,YEM,562
2022,Azerbaijan,Yemen,AZE,YEM,11
2022,Bahrain,Yemen,BHR,YEM,9
2022,Burundi,Yemen,BDI,YEM,0
2022,Belgium,Yemen,BEL,YEM,121
2022,Benin,Yemen,BEN,YEM,17
2022,Belarus,Yemen,BLR,YEM,25
2022,Brazil,Yemen,BRA,YEM,21
2022,Bulgaria,Yemen,BGR,YEM,29
2022,Canada,Yemen,CAN,YEM,450
2022,Chad,Yemen,TCD,YEM,5
2022,China,Yemen,CHN,YEM,29
2022,Cameroon,Yemen,CMR,YEM,5
2022,Comoros,Yemen,COM,YEM,0
2022,Cuba,Yemen,CUB,YEM,12
2022,Cyprus,Yemen,CYP,YEM,61
2022,Czechia,Yemen,CZE,YEM,27
2022,Denmark,Yemen,DNK,YEM,7
2022,Djibouti,Yemen,DJI,YEM,3027
2022,Ecuador,Yemen,ECU,YEM,106
2022,Estonia,Yemen,EST,YEM,6
2022,Ethiopia,Yemen,ETH,YEM,2393
2022,Finland,Yemen,FIN,YEM,331
2022,France,Yemen,FRA,YEM,1084
2022,"United Kingdom of Great Britain and Northern Ireland",Yemen,GBR,YEM,1647
2022,Georgia,Yemen,GEO,YEM,62
2022,Germany,Yemen,DEU,YEM,3757
2022,Ghana,Yemen,GHA,YEM,16
2022,Greece,Yemen,GRC,YEM,1335
2022,"China, Hong Kong SAR",Yemen,HKG,YEM,44
2022,Croatia,Yemen,HRV,YEM,7
2022,Hungary,Yemen,HUN,YEM,17
2022,Iceland,Yemen,ISL,YEM,16
2022,"Cote d'Ivoire",Yemen,CIV,YEM,5
2022,India,Yemen,IND,YEM,15
2022,Indonesia,Yemen,IDN,YEM,86
2022,Ireland,Yemen,IRL,YEM,34
2022,Iraq,Yemen,IRQ,YEM,0
2022,Italy,Yemen,ITA,YEM,30
2022,Jordan,Yemen,JOR,YEM,1783
2022,Japan,Yemen,JPN,YEM,19
2022,Kenya,Yemen,KEN,YEM,96
2022,"Rep. of Korea",Yemen,KOR,YEM,829
2022,Kuwait,Yemen,KWT,YEM,9
2022,Libya,Yemen,LBY,YEM,8
2022,Lebanon,Yemen,LBN,YEM,30
2022,"Sri Lanka",Yemen,LKA,YEM,8
2022,Lithuania,Yemen,LTU,YEM,7
2022,Luxembourg,Yemen,LUX,YEM,37
2022,Madagascar,Yemen,MDG,YEM,9
2022,Mauritania,Yemen,MRT,YEM,45
2022,"Rep. of Moldova",Yemen,MDA,YEM,10
2022,Mexico,Yemen,MEX,YEM,25
2022,Malaysia,Yemen,MYS,YEM,349
2022,Montenegro,Yemen,MNE,YEM,7
2022,Morocco,Yemen,MAR,YEM,11
2022,Malta,Yemen,MLT,YEM,5
2022,Nepal,Yemen,NPL,YEM,0
2022,"Netherlands (Kingdom of the)",Yemen,NLD,YEM,4597
2022,Niger,Yemen,NER,YEM,0
2022,Nigeria,Yemen,NGA,YEM,5
2022,Norway,Yemen,NOR,YEM,197
2022,"New Zealand",Yemen,NZL,YEM,11
2022,Pakistan,Yemen,PAK,YEM,137
2022,Peru,Yemen,PER,YEM,0
2022,Philippines,Yemen,PHL,YEM,37
2022,Poland,Yemen,POL,YEM,26
2022,Portugal,Yemen,PRT,YEM,18
2022,Qatar,Yemen,QAT,YEM,5
2022,Romania,Yemen,ROU,YEM,79
2022,"South Africa",Yemen,ZAF,YEM,5
2022,"Russian Federation",Yemen,RUS,YEM,85
2022,Rwanda,Yemen,RWA,YEM,5
2022,"Saudi Arabia",Yemen,SAU,YEM,24
2022,Somalia,Yemen,SOM,YEM,9877
2022,Spain,Yemen,ESP,YEM,516
2022,Sudan,Yemen,SDN,YEM,1941
2022,Slovakia,Yemen,SVK,YEM,25
2022,Slovenia,Yemen,SVN,YEM,6
2022,Sweden,Yemen,SWE,YEM,1731
2022,Switzerland,Yemen,CHE,YEM,342
2022,"Syrian Arab Rep.",Yemen,SYR,YEM,214
2022,"United Rep. of Tanzania",Yemen,TZA,YEM,8
2022,Thailand,Yemen,THA,YEM,36
2022,Tunisia,Yemen,TUN,YEM,26
2022,"United Arab Emirates",Yemen,ARE,YEM,12
2022,Uganda,Yemen,UGA,YEM,34
2022,Ukraine,Yemen,UKR,YEM,5
2022,"United States of America",Yemen,USA,YEM,701
2022,Yemen,Yemen,YEM,YEM,0
