año,pais_asilo,origen,asilo_id,origen_id,refugiados
2021,Norway,Nigeria,NOR,NGA,118
2021,Panama,Nigeria,PAN,NGA,10
2021,Peru,Nigeria,PER,NGA,24
2021,Philippines,Nigeria,PHL,NGA,6
2021,Poland,Nigeria,POL,NGA,7
2021,Portugal,Nigeria,PRT,NGA,30
2021,Romania,Nigeria,ROU,NGA,8
2021,South Africa,Nigeria,ZAF,NGA,11
2021,Spain,Nigeria,ESP,NGA,162
2021,Sudan,Nigeria,SDN,NGA,12
2021,Slovenia,Nigeria,SVN,NGA,6
2021,Sweden,Nigeria,SWE,NGA,598
2021,Switzerland,Nigeria,CHE,NGA,282
2021,Thailand,Nigeria,THA,NGA,5
2021,Togo,Nigeria,TGO,NGA,9
2021,Trinidad and Tobago,Nigeria,TTO,NGA,5
2021,Ukraine,Nigeria,UKR,NGA,7
2021,Uruguay,Nigeria,URY,NGA,22
2021,United States of America,Nigeria,USA,NGA,2948
2021,Venezuela (Bolivarian Republic of),Nigeria,VEN,NGA,7
2023,Algeria,Nigeria,DZA,NGA,12
2023,Egypt,Nigeria,EGY,NGA,31
2023,Argentina,Nigeria,ARG,NGA,42
2023,Armenia,Nigeria,ARM,NGA,17
2023,Australia,Nigeria,AUS,NGA,109
2023,Austria,Nigeria,AUT,NGA,427
2023,Belgium,Nigeria,BEL,NGA,74
2023,Benin,Nigeria,BEN,NGA,5
2023,Brazil,Nigeria,BRA,NGA,222
2023,Canada,Nigeria,CAN,NGA,3601
2023,Chad,Nigeria,TCD,NGA,21381
2023,Cameroon,Nigeria,CMR,NGA,128339
2023,Congo,Nigeria,COG,NGA,5
2023,Costa Rica,Nigeria,CRI,NGA,17
2023,Cyprus,Nigeria,CYP,NGA,79
2023,Czechia,Nigeria,CZE,NGA,10
2023,Denmark,Nigeria,DNK,NGA,18
2023,Dominican Rep.,Nigeria,DOM,NGA,5
2023,Ecuador,Nigeria,ECU,NGA,58
2023,Estonia,Nigeria,EST,NGA,6
2023,Finland,Nigeria,FIN,NGA,265
2023,France,Nigeria,FRA,NGA,7863
2023,United Kingdom of Great Britain and Northern Ireland,Nigeria,GBR,NGA,4288
2023,Germany,Nigeria,DEU,NGA,13083
2023,Ghana,Nigeria,GHA,NGA,17
2023,Greece,Nigeria,GRC,NGA,354
2023,Guinea,Nigeria,GIN,NGA,10
2023,Croatia,Nigeria,HRV,NGA,16
2023,Hungary,Nigeria,HUN,NGA,88
2023,Iceland,Nigeria,ISL,NGA,105
2023,Cote d'Ivoire,Nigeria,CIV,NGA,6
2023,Ireland,Nigeria,IRL,NGA,912
2023,Israel,Nigeria,ISR,NGA,10
2023,Italy,Nigeria,ITA,NGA,19664
2023,Jordan,Nigeria,JOR,NGA,6
2023,Japan,Nigeria,JPN,NGA,11
2023,Kenya,Nigeria,KEN,NGA,6
2023,Rep. of Korea,Nigeria,KOR,NGA,15
2023,Liberia,Nigeria,LBR,NGA,5
2023,Lebanon,Nigeria,LBN,NGA,5
2023,Lesotho,Nigeria,LSO,NGA,5
2023,Lithuania,Nigeria,LTU,NGA,10
2023,Luxembourg,Nigeria,LUX,NGA,16
2023,Latvia,Nigeria,LVA,NGA,5
2023,Mauritania,Nigeria,MRT,NGA,15
2023,Mexico,Nigeria,MEX,NGA,46
2023,Mali,Nigeria,MLI,NGA,5
2023,Malaysia,Nigeria,MYS,NGA,5
2023,Morocco,Nigeria,MAR,NGA,28
2023,Malta,Nigeria,MLT,NGA,108
2023,Netherlands (Kingdom of the),Nigeria,NLD,NGA,649
2023,Niger,Nigeria,NER,NGA,200497
2023,Norway,Nigeria,NOR,NGA,40
2023,Panama,Nigeria,PAN,NGA,14
2023,Peru,Nigeria,PER,NGA,24
2023,Philippines,Nigeria,PHL,NGA,10
2023,Poland,Nigeria,POL,NGA,26
2023,Portugal,Nigeria,PRT,NGA,2342
2023,Romania,Nigeria,ROU,NGA,25
2023,South Africa,Nigeria,ZAF,NGA,7
2023,Senegal,Nigeria,SEN,NGA,5
2023,Spain,Nigeria,ESP,NGA,372
2023,Sudan,Nigeria,SDN,NGA,12
2023,Slovakia,Nigeria,SVK,NGA,25
2023,Slovenia,Nigeria,SVN,NGA,7
2023,Sweden,Nigeria,SWE,NGA,543
2023,Switzerland,Nigeria,CHE,NGA,32
2023,Togo,Nigeria,TGO,NGA,9
2023,Trinidad and Tobago,Nigeria,TTO,NGA,5
2023,Tunisia,Nigeria,TUN,NGA,11
2023,Ukraine,Nigeria,UKR,NGA,5
2023,Uruguay,Nigeria,URY,NGA,24
2023,United States of America,Nigeria,USA,NGA,4187
2023,Venezuela (Bolivarian Republic of),Nigeria,VEN,NGA,7
2022,Algeria,Nigeria,DZA,NGA,6
2022,Egypt,Nigeria,EGY,NGA,30
2022,Argentina,Nigeria,ARG,NGA,42
2022,Armenia,Nigeria,ARM,NGA,11
2022,Australia,Nigeria,AUS,NGA,282
2022,Austria,Nigeria,AUT,NGA,458
2022,Belgium,Nigeria,BEL,NGA,72
2022,Benin,Nigeria,BEN,NGA,5
2022,Brazil,Nigeria,BRA,NGA,167
2022,Bulgaria,Nigeria,BGR,NGA,5
2022,Canada,Nigeria,CAN,NGA,3693
2022,Chad,Nigeria,TCD,NGA,20461
2022,Cameroon,Nigeria,CMR,NGA,124651
2022,Congo,Nigeria,COG,NGA,5
2022,Costa Rica,Nigeria,CRI,NGA,17
2022,Cyprus,Nigeria,CYP,NGA,34
2022,Czechia,Nigeria,CZE,NGA,7
2022,Denmark,Nigeria,DNK,NGA,20
2022,Ecuador,Nigeria,ECU,NGA,51
2022,Estonia,Nigeria,EST,NGA,8
2022,Ethiopia,Nigeria,ETH,NGA,5
2022,Finland,Nigeria,FIN,NGA,163
2022,France,Nigeria,FRA,NGA,7037
2022,United Kingdom of Great Britain and Northern Ireland,Nigeria,GBR,NGA,3181
2022,Germany,Nigeria,DEU,NGA,9440
2022,Ghana,Nigeria,GHA,NGA,17
2022,Greece,Nigeria,GRC,NGA,387
2022,Guinea,Nigeria,GIN,NGA,10
2022,Croatia,Nigeria,HRV,NGA,15
2022,Hungary,Nigeria,HUN,NGA,78
2022,Iceland,Nigeria,ISL,NGA,68
2022,Cote d'Ivoire,Nigeria,CIV,NGA,6
2022,Ireland,Nigeria,IRL,NGA,506
2022,Israel,Nigeria,ISR,NGA,8
2022,Italy,Nigeria,ITA,NGA,20946
2022,Jordan,Nigeria,JOR,NGA,5
2022,Japan,Nigeria,JPN,NGA,6
2022,Kenya,Nigeria,KEN,NGA,6
2022,Rep. of Korea,Nigeria,KOR,NGA,15
2022,Liberia,Nigeria,LBR,NGA,5
2022,Lebanon,Nigeria,LBN,NGA,5
2022,Lesotho,Nigeria,LSO,NGA,5
2022,Lithuania,Nigeria,LTU,NGA,10
2022,Luxembourg,Nigeria,LUX,NGA,16
2022,Mauritania,Nigeria,MRT,NGA,14
2022,Rep. of Moldova,Nigeria,MDA,NGA,19
2022,Mexico,Nigeria,MEX,NGA,49
2022,Mali,Nigeria,MLI,NGA,5
2022,Malaysia,Nigeria,MYS,NGA,5
2022,Morocco,Nigeria,MAR,NGA,31
2022,Malta,Nigeria,MLT,NGA,124
2022,Netherlands (Kingdom of the),Nigeria,NLD,NGA,1955
2022,Niger,Nigeria,NER,NGA,188107
2022,Norway,Nigeria,NOR,NGA,104
2022,Panama,Nigeria,PAN,NGA,10
2022,Peru,Nigeria,PER,NGA,24
2022,Philippines,Nigeria,PHL,NGA,7
2022,Poland,Nigeria,POL,NGA,27
2022,Portugal,Nigeria,PRT,NGA,3871
2022,Romania,Nigeria,ROU,NGA,12
2022,South Africa,Nigeria,ZAF,NGA,7
2022,Senegal,Nigeria,SEN,NGA,5
2022,Spain,Nigeria,ESP,NGA,239
2022,Sudan,Nigeria,SDN,NGA,12
2022,Slovakia,Nigeria,SVK,NGA,19
2022,Slovenia,Nigeria,SVN,NGA,6
2022,Sweden,Nigeria,SWE,NGA,616
2022,Switzerland,Nigeria,CHE,NGA,320
2022,Thailand,Nigeria,THA,NGA,5
2022,Togo,Nigeria,TGO,NGA,15
2022,Trinidad and Tobago,Nigeria,TTO,NGA,5
2022,Tunisia,Nigeria,TUN,NGA,6
2022,Ukraine,Nigeria,UKR,NGA,5
2022,Uruguay,Nigeria,URY,NGA,23
2022,United States of America,Nigeria,USA,NGA,3501
2022,Venezuela (Bolivarian Republic of),Nigeria,VEN,NGA,7
2010,Egypt,Syria,EGY,SYR,8
2010,Australia,Syria,AUS,SYR,68
2010,Austria,Syria,AUT,SYR,505
2010,Belgium,Syria,BEL,SYR,229
2010,Brazil,Syria,BRA,SYR,5
2010,Bulgaria,Syria,BGR,SYR,95
2010,Canada,Syria,CAN,SYR,545
2010,Cyprus,Syria,CYP,SYR,125
2010,Czechia,Syria,CZE,SYR,23
2010,Denmark,Syria,DNK,SYR,750
2010,Ecuador,Syria,ECU,SYR,9
2010,Finland,Syria,FIN,SYR,59
2010,France,Syria,FRA,SYR,280
2010,United Kingdom of Great Britain and Northern Ireland,Syria,GBR,SYR,499
2010,Germany,Syria,DEU,SYR,10518
2010,Greece,Syria,GRC,SYR,16
2010,Hungary,Syria,HUN,SYR,39
2010,Ireland,Syria,IRL,SYR,34
2010,Iraq,Syria,IRQ,SYR,254
2010,Italy,Syria,ITA,SYR,211
2010,Jordan,Syria,JOR,SYR,198
2010,Kyrgyzstan,Syria,KGZ,SYR,11
2010,Kuwait,Syria,KWT,SYR,5
2010,Lebanon,Syria,LBN,SYR,64
2010,Lithuania,Syria,LTU,SYR,5
2010,Rep. of Moldova,Syria,MDA,SYR,10
2010,Malta,Syria,MLT,SYR,33
2010,Netherlands (Kingdom of the),Syria,NLD,SYR,1186
2010,Norway,Syria,NOR,SYR,186
2010,New Zealand,Syria,NZL,SYR,36
2010,Oman,Syria,OMN,SYR,7
2010,Pakistan,Syria,PAK,SYR,8
2010,Poland,Syria,POL,SYR,8
2010,Qatar,Syria,QAT,SYR,8
2010,Romania,Syria,ROU,SYR,21
2010,Russian Federation,Syria,RUS,SYR,5
2010,Saudi Arabia,Syria,SAU,SYR,14
2010,Spain,Syria,ESP,SYR,35
2010,Slovakia,Syria,SVK,SYR,22
2010,Sweden,Syria,SWE,SYR,1169
2010,Switzerland,Syria,CHE,SYR,694
2010,Tunisia,Syria,TUN,SYR,5
2010,Türkiye,Syria,TUR,SYR,9
2010,United Arab Emirates,Syria,ARE,SYR,34
2010,Ukraine,Syria,UKR,SYR,42
2010,United States of America,Syria,USA,SYR,312
2010,Yemen,Syria,YEM,SYR,52
2011,Egypt,Syria,EGY,SYR,9
2011,Armenia,Syria,ARM,SYR,6
2011,Australia,Syria,AUS,SYR,84
2011,Austria,Syria,AUT,SYR,903
2011,Belgium,Syria,BEL,SYR,312
2011,Brazil,Syria,BRA,SYR,6
2011,Bulgaria,Syria,BGR,SYR,98
2011,Canada,Syria,CAN,SYR,547
2011,Chad,Syria,TCD,SYR,5
2011,Cyprus,Syria,CYP,SYR,137
2011,Czechia,Syria,CZE,SYR,23
2011,Denmark,Syria,DNK,SYR,1197
2011,Ecuador,Syria,ECU,SYR,11
2011,Finland,Syria,FIN,SYR,86
2011,France,Syria,FRA,SYR,351
2011,United Kingdom of Great Britain and Northern Ireland,Syria,GBR,SYR,693
2011,Germany,Syria,DEU,SYR,10155
2011,Greece,Syria,GRC,SYR,10
2011,Hungary,Syria,HUN,SYR,42
2011,Ireland,Syria,IRL,SYR,27
2011,Iraq,Syria,IRQ,SYR,323
2011,Italy,Syria,ITA,SYR,262
2011,Jordan,Syria,JOR,SYR,193
2011,Kyrgyzstan,Syria,KGZ,SYR,9
2011,Kuwait,Syria,KWT,SYR,10
2011,Lebanon,Syria,LBN,SYR,124
2011,Lithuania,Syria,LTU,SYR,5
2011,Latvia,Syria,LVA,SYR,5
2011,Rep. of Moldova,Syria,MDA,SYR,11
2011,Malaysia,Syria,MYS,SYR,5
2011,Malta,Syria,MLT,SYR,80
2011,Netherlands (Kingdom of the),Syria,NLD,SYR,1064
2011,Norway,Syria,NOR,SYR,171
2011,New Zealand,Syria,NZL,SYR,35
2011,Oman,Syria,OMN,SYR,7
2011,Pakistan,Syria,PAK,SYR,8
2011,Poland,Syria,POL,SYR,10
2011,Qatar,Syria,QAT,SYR,8
2011,Romania,Syria,ROU,SYR,20
2011,Russian Federation,Syria,RUS,SYR,5
2011,Saudi Arabia,Syria,SAU,SYR,14
2011,Spain,Syria,ESP,SYR,32
2011,Slovakia,Syria,SVK,SYR,23
2011,Sweden,Syria,SWE,SYR,1206
2011,Switzerland,Syria,CHE,SYR,1074
2011,Tunisia,Syria,TUN,SYR,11
2011,Türkiye,Syria,TUR,SYR,19
2011,United Arab Emirates,Syria,ARE,SYR,37
2011,Ukraine,Syria,UKR,SYR,43
2011,United States of America,Syria,USA,SYR,373
2011,Yemen,Syria,YEM,SYR,42
2012,Egypt,Syria,EGY,SYR,12836
2012,Argentina,Syria,ARG,SYR,40
2012,Armenia,Syria,ARM,SYR,136
2012,Australia,Syria,AUS,SYR,204
2012,Austria,Syria,AUT,SYR,1675
2012,Azerbaijan,Syria,AZE,SYR,5
2012,Belgium,Syria,BEL,SYR,355
2012,Brazil,Syria,BRA,SYR,42
2012,Bosnia and Herzegovina,Syria,BIH,SYR,5
2012,Bulgaria,Syria,BGR,SYR,97
2012,Canada,Syria,CAN,SYR,533
2012,Chad,Syria,TCD,SYR,5
2012,Cuba,Syria,CUB,SYR,11
2012,Cyprus,Syria,CYP,SYR,139
2012,Czechia,Syria,CZE,SYR,54
2012,Denmark,Syria,DNK,SYR,1903
2012,Dominican Rep.,Syria,DOM,SYR,7
2012,Ecuador,Syria,ECU,SYR,11
2012,Finland,Syria,FIN,SYR,218
2012,France,Syria,FRA,SYR,640
2012,United Kingdom of Great Britain and Northern Ireland,Syria,GBR,SYR,1717
2012,Georgia,Syria,GEO,SYR,140
2012,Germany,Syria,DEU,SYR,18165
2012,Greece,Syria,GRC,SYR,20
2012,Croatia,Syria,HRV,SYR,12
2012,Hungary,Syria,HUN,SYR,86
2012,India,Syria,IND,SYR,6
2012,Indonesia,Syria,IDN,SYR,5
2012,Ireland,Syria,IRL,SYR,38
2012,Iraq,Syria,IRQ,SYR,63586
2012,Italy,Syria,ITA,SYR,445
2012,Jordan,Syria,JOR,SYR,238798
2012,Kyrgyzstan,Syria,KGZ,SYR,7
2012,Kuwait,Syria,KWT,SYR,15
2012,Lebanon,Syria,LBN,SYR,126939
2012,Lithuania,Syria,LTU,SYR,5
2012,Latvia,Syria,LVA,SYR,17
2012,Rep. of Moldova,Syria,MDA,SYR,55
2012,Malaysia,Syria,MYS,SYR,5
2012,Malta,Syria,MLT,SYR,191
2012,Netherlands (Kingdom of the),Syria,NLD,SYR,1449
2012,Norway,Syria,NOR,SYR,565
2012,New Zealand,Syria,NZL,SYR,41
2012,Oman,Syria,OMN,SYR,7
2012,Pakistan,Syria,PAK,SYR,11
2012,Poland,Syria,POL,SYR,17
2012,Qatar,Syria,QAT,SYR,8
2012,Romania,Syria,ROU,SYR,152
2012,Russian Federation,Syria,RUS,SYR,53
2012,Saudi Arabia,Syria,SAU,SYR,14
2012,Spain,Syria,ESP,SYR,32
2012,Slovakia,Syria,SVK,SYR,24
2012,Sweden,Syria,SWE,SYR,6051
2012,Switzerland,Syria,CHE,SYR,1391
2012,Thailand,Syria,THA,SYR,10
2012,Tunisia,Syria,TUN,SYR,6
2012,Türkiye,Syria,TUR,SYR,248466
2012,United Arab Emirates,Syria,ARE,SYR,16
2012,Ukraine,Syria,UKR,SYR,63
2012,United States of America,Syria,USA,SYR,1425
2012,Yemen,Syria,YEM,SYR,42
2013,Egypt,Syria,EGY,SYR,131659
2013,Argentina,Syria,ARG,SYR,159
2013,Armenia,Syria,ARM,SYR,11090
2013,Australia,Syria,AUS,SYR,265
2013,Austria,Syria,AUT,SYR,2748
2013,Azerbaijan,Syria,AZE,SYR,9
2013,Belgium,Syria,BEL,SYR,1987
2013,Belarus,Syria,BLR,SYR,35
2013,Bolivia (Plurinational State of),Syria,BOL,SYR,5
2013,Brazil,Syria,BRA,SYR,333
2013,Bosnia and Herzegovina,Syria,BIH,SYR,48
2013,Bulgaria,Syria,BGR,SYR,2104
2013,Canada,Syria,CAN,SYR,592
2013,Chad,Syria,TCD,SYR,15
2013,Chile,Syria,CHL,SYR,5
2013,Cuba,Syria,CUB,SYR,24
2013,Cyprus,Syria,CYP,SYR,316
2013,Czechia,Syria,CZE,SYR,149
2013,Denmark,Syria,DNK,SYR,3271
2013,Dominican Rep.,Syria,DOM,SYR,5
2013,Ecuador,Syria,ECU,SYR,11
2013,Finland,Syria,FIN,SYR,352
2013,France,Syria,FRA,SYR,1474
2013,United Kingdom of Great Britain and Northern Ireland,Syria,GBR,SYR,3169
2013,Georgia,Syria,GEO,SYR,516
2013,Germany,Syria,DEU,SYR,21253
2013,Greece,Syria,GRC,SYR,195
2013,Croatia,Syria,HRV,SYR,22
2013,Hungary,Syria,HUN,SYR,141
2013,Iceland,Syria,ISL,SYR,7
2013,India,Syria,IND,SYR,18
2013,Indonesia,Syria,IDN,SYR,36
2013,Ireland,Syria,IRL,SYR,71
2013,Iraq,Syria,IRQ,SYR,212809
2013,Italy,Syria,ITA,SYR,840
2013,Jordan,Syria,JOR,SYR,585304
2013,Japan,Syria,JPN,SYR,26
2013,Kazakhstan,Syria,KAZ,SYR,7
2013,Kyrgyzstan,Syria,KGZ,SYR,14
2013,Kuwait,Syria,KWT,SYR,13
2013,Libya,Syria,LBY,SYR,16796
2013,Lebanon,Syria,LBN,SYR,851284
2013,Lithuania,Syria,LTU,SYR,18
2013,Luxembourg,Syria,LUX,SYR,5
2013,Latvia,Syria,LVA,SYR,33
2013,Mauritania,Syria,MRT,SYR,5
2013,Rep. of Moldova,Syria,MDA,SYR,139
2013,Mexico,Syria,MEX,SYR,13
2013,Malaysia,Syria,MYS,SYR,101
2013,Morocco,Syria,MAR,SYR,856
2013,Malta,Syria,MLT,SYR,776
2013,Netherlands (Kingdom of the),Syria,NLD,SYR,3404
2013,Niger,Syria,NER,SYR,6
2013,Nigeria,Syria,NGA,SYR,9
2013,Norway,Syria,NOR,SYR,1311
2013,New Zealand,Syria,NZL,SYR,43
2013,Oman,Syria,OMN,SYR,7
2013,Pakistan,Syria,PAK,SYR,13
2013,Peru,Syria,PER,SYR,5
2013,Philippines,Syria,PHL,SYR,7
2013,Poland,Syria,POL,SYR,108
2013,Portugal,Syria,PRT,SYR,14
2013,Qatar,Syria,QAT,SYR,8
2013,Romania,Syria,ROU,SYR,932
2013,South Africa,Syria,ZAF,SYR,8
2013,Russian Federation,Syria,RUS,SYR,1163
2013,Saudi Arabia,Syria,SAU,SYR,14
2013,Spain,Syria,ESP,SYR,180
2013,Serbia and Kosovo: S/RES/1244 (1999),Syria,SRB,SYR,5
2013,Sudan,Syria,SDN,SYR,84
2013,Slovakia,Syria,SVK,SYR,26
2013,Slovenia,Syria,SVN,SYR,9
2013,Sweden,Syria,SWE,SYR,17984
2013,Switzerland,Syria,CHE,SYR,2012
2013,Thailand,Syria,THA,SYR,44
2013,Tunisia,Syria,TUN,SYR,164
2013,Türkiye,Syria,TUR,SYR,585601
2013,United Arab Emirates,Syria,ARE,SYR,16
2013,Ukraine,Syria,UKR,SYR,167
2013,United States of America,Syria,USA,SYR,3802
2013,Yemen,Syria,YEM,SYR,54
2014,Albania,Syria,ALB,SYR,5
2014,Egypt,Syria,EGY,SYR,138381
2014,Argentina,Syria,ARG,SYR,233
2014,Armenia,Syria,ARM,SYR,14994
2014,Australia,Syria,AUS,SYR,302
2014,Austria,Syria,AUT,SYR,6653
2014,Azerbaijan,Syria,AZE,SYR,7
2014,Belgium,Syria,BEL,SYR,2620
2014,Belarus,Syria,BLR,SYR,72
2014,Bolivia (Plurinational State of),Syria,BOL,SYR,6
2014,Brazil,Syria,BRA,SYR,1739
2014,Bosnia and Herzegovina,Syria,BIH,SYR,25
2014,Bulgaria,Syria,BGR,SYR,8501
2014,Canada,Syria,CAN,SYR,705
2014,Chad,Syria,TCD,SYR,15
2014,China,Syria,CHN,SYR,5
2014,Chile,Syria,CHL,SYR,6
2014,Colombia,Syria,COL,SYR,5
2014,Costa Rica,Syria,CRI,SYR,5
2014,Cuba,Syria,CUB,SYR,20
2014,Cyprus,Syria,CYP,SYR,1451
2014,Czechia,Syria,CZE,SYR,236
2014,Denmark,Syria,DNK,SYR,7253
2014,Ecuador,Syria,ECU,SYR,13
2014,Estonia,Syria,EST,SYR,6
2014,Finland,Syria,FIN,SYR,438
2014,France,Syria,FRA,SYR,2882
2014,United Kingdom of Great Britain and Northern Ireland,Syria,GBR,SYR,4573
2014,Georgia,Syria,GEO,SYR,471
2014,Germany,Syria,DEU,SYR,40994
2014,Ghana,Syria,GHA,SYR,5
2014,Greece,Syria,GRC,SYR,3913
2014,Croatia,Syria,HRV,SYR,22
2014,Hungary,Syria,HUN,SYR,334
2014,Iceland,Syria,ISL,SYR,7
2014,Cote d'Ivoire,Syria,CIV,SYR,5
2014,India,Syria,IND,SYR,27
2014,Indonesia,Syria,IDN,SYR,43
2014,Ireland,Syria,IRL,SYR,176
2014,Iraq,Syria,IRQ,SYR,234196
2014,Italy,Syria,ITA,SYR,1144
2014,Jamaica,Syria,JAM,SYR,5
2014,Jordan,Syria,JOR,SYR,623112
2014,Japan,Syria,JPN,SYR,41
2014,Kazakhstan,Syria,KAZ,SYR,14
2014,Kyrgyzstan,Syria,KGZ,SYR,56
2014,Rep. of Korea,Syria,KOR,SYR,503
2014,Kuwait,Syria,KWT,SYR,15
2014,Liberia,Syria,LBR,SYR,6
2014,Libya,Syria,LBY,SYR,18653
2014,Lebanon,Syria,LBN,SYR,1147494
2014,Liechtenstein,Syria,LIE,SYR,5
2014,Sri Lanka,Syria,LKA,SYR,5
2014,Lithuania,Syria,LTU,SYR,20
2014,Luxembourg,Syria,LUX,SYR,59
2014,Latvia,Syria,LVA,SYR,52
2014,Mauritania,Syria,MRT,SYR,41
2014,North Macedonia,Syria,MKD,SYR,11
2014,Rep. of Moldova,Syria,MDA,SYR,186
2014,Mexico,Syria,MEX,SYR,13
2014,Mali,Syria,MLI,SYR,16
2014,Malaysia,Syria,MYS,SYR,447
2014,Mongolia,Syria,MNG,SYR,5
2014,Morocco,Syria,MAR,SYR,647
2014,Malta,Syria,MLT,SYR,1047
2014,Netherlands (Kingdom of the),Syria,NLD,SYR,8692
2014,Niger,Syria,NER,SYR,6
2014,Nigeria,Syria,NGA,SYR,11
2014,Norway,Syria,NOR,SYR,2568
2014,New Zealand,Syria,NZL,SYR,48
2014,Oman,Syria,OMN,SYR,7
2014,Pakistan,Syria,PAK,SYR,16
2014,Paraguay,Syria,PRY,SYR,7
2014,Peru,Syria,PER,SYR,20
2014,Philippines,Syria,PHL,SYR,19
2014,Poland,Syria,POL,SYR,240
2014,Portugal,Syria,PRT,SYR,15
2014,Qatar,Syria,QAT,SYR,14
2014,Romania,Syria,ROU,SYR,1278
2014,South Africa,Syria,ZAF,SYR,28
2014,Russian Federation,Syria,RUS,SYR,1927
2014,Saudi Arabia,Syria,SAU,SYR,18
2014,Spain,Syria,ESP,SYR,1336
2014,Serbia and Kosovo: S/RES/1244 (1999),Syria,SRB,SYR,6
2014,Sudan,Syria,SDN,SYR,797
2014,Slovakia,Syria,SVK,SYR,40
2014,Slovenia,Syria,SVN,SYR,20
2014,Sweden,Syria,SWE,SYR,34285
2014,Switzerland,Syria,CHE,SYR,5161
2014,Thailand,Syria,THA,SYR,82
2014,Trinidad and Tobago,Syria,TTO,SYR,8
2014,Tunisia,Syria,TUN,SYR,558
2014,Türkiye,Syria,TUR,SYR,1557899
2014,United Arab Emirates,Syria,ARE,SYR,28
2014,Ukraine,Syria,UKR,SYR,341
2014,Uruguay,Syria,URY,SYR,48
2014,United States of America,Syria,USA,SYR,4750
2014,Yemen,Syria,YEM,SYR,2276
2015,Albania,Syria,ALB,SYR,5
2015,Antigua and Barbuda,Syria,ATG,SYR,15
2015,Egypt,Syria,EGY,SYR,117635
2015,Argentina,Syria,ARG,SYR,276
2015,Armenia,Syria,ARM,SYR,16611
2015,Australia,Syria,AUS,SYR,301
2015,Austria,Syria,AUT,SYR,14894
2015,Azerbaijan,Syria,AZE,SYR,8
2015,Belgium,Syria,BEL,SYR,4239
2015,Belarus,Syria,BLR,SYR,138
2015,Bolivia (Plurinational State of),Syria,BOL,SYR,7
2015,Brazil,Syria,BRA,SYR,2271
2015,Bosnia and Herzegovina,Syria,BIH,SYR,14
2015,Bulgaria,Syria,BGR,SYR,13819
2015,Canada,Syria,CAN,SYR,1513
2015,Chad,Syria,TCD,SYR,6
2015,China,Syria,CHN,SYR,14
2015,Chile,Syria,CHL,SYR,13
2015,Cameroon,Syria,CMR,SYR,15
2015,Congo,Syria,COG,SYR,5
2015,Dem. Rep. of the Congo,Syria,COD,SYR,7
2015,Colombia,Syria,COL,SYR,7
2015,Costa Rica,Syria,CRI,SYR,8
2015,Cuba,Syria,CUB,SYR,41
2015,Cyprus,Syria,CYP,SYR,3110
2015,Czechia,Syria,CZE,SYR,365
2015,Denmark,Syria,DNK,SYR,12988
2015,Djibouti,Syria,DJI,SYR,5
2015,Ecuador,Syria,ECU,SYR,17
2015,Estonia,Syria,EST,SYR,6
2015,Ethiopia,Syria,ETH,SYR,9
2015,Finland,Syria,FIN,SYR,565
2015,France,Syria,FRA,SYR,5179
2015,United Kingdom of Great Britain and Northern Ireland,Syria,GBR,SYR,6496
2015,Georgia,Syria,GEO,SYR,475
2015,Germany,Syria,DEU,SYR,115604
2015,Ghana,Syria,GHA,SYR,47
2015,Greece,Syria,GRC,SYR,9101
2015,Croatia,Syria,HRV,SYR,23
2015,Hungary,Syria,HUN,SYR,476
2015,Iceland,Syria,ISL,SYR,37
2015,Cote d'Ivoire,Syria,CIV,SYR,20
2015,India,Syria,IND,SYR,41
2015,Indonesia,Syria,IDN,SYR,61
2015,Ireland,Syria,IRL,SYR,109
2015,Iraq,Syria,IRQ,SYR,244642
2015,Italy,Syria,ITA,SYR,1460
2015,Jamaica,Syria,JAM,SYR,5
2015,Jordan,Syria,JOR,SYR,628223
2015,Japan,Syria,JPN,SYR,59
2015,Kazakhstan,Syria,KAZ,SYR,23
2015,Kenya,Syria,KEN,SYR,9
2015,Kyrgyzstan,Syria,KGZ,SYR,55
2015,Rep. of Korea,Syria,KOR,SYR,646
2015,Kuwait,Syria,KWT,SYR,14
2015,Liberia,Syria,LBR,SYR,6
2015,Libya,Syria,LBY,SYR,97
2015,Lebanon,Syria,LBN,SYR,1062690
2015,Liechtenstein,Syria,LIE,SYR,23
2015,Sri Lanka,Syria,LKA,SYR,5
2015,Lithuania,Syria,LTU,SYR,23
2015,Luxembourg,Syria,LUX,SYR,177
2015,Latvia,Syria,LVA,SYR,65
2015,Mauritania,Syria,MRT,SYR,215
2015,North Macedonia,Syria,MKD,SYR,13
2015,Rep. of Moldova,Syria,MDA,SYR,206
2015,Mexico,Syria,MEX,SYR,18
2015,Mali,Syria,MLI,SYR,82
2015,Malaysia,Syria,MYS,SYR,473
2015,Morocco,Syria,MAR,SYR,2619
2015,Malta,Syria,MLT,SYR,1328
2015,Netherlands (Kingdom of the),Syria,NLD,SYR,16184
2015,Niger,Syria,NER,SYR,6
2015,Nigeria,Syria,NGA,SYR,32
2015,Norway,Syria,NOR,SYR,4121
2015,New Zealand,Syria,NZL,SYR,52
2015,Oman,Syria,OMN,SYR,7
2015,Pakistan,Syria,PAK,SYR,16
2015,Paraguay,Syria,PRY,SYR,30
2015,Peru,Syria,PER,SYR,29
2015,Philippines,Syria,PHL,SYR,36
2015,Poland,Syria,POL,SYR,445
2015,Portugal,Syria,PRT,SYR,17
